1.38	20.2423	0.00175294	-19.2423	0.00175294	0.5	-34.1929	33.195	0.00287463	-33.195	0.00287463	2.35957e-16	-57.4926	
1.39	20.5742	0.00178169	-19.5742	0.00178169	0.5	-34.7678	33.195	0.00287463	-33.195	0.00287463	2.35957e-16	-57.4926	
1.4	20.9062	0.00181044	-19.9062	0.00181044	0.5	-35.3427	33.195	0.00287463	-33.195	0.00287463	2.35957e-16	-57.4926	
1.41	21.2381	0.00183918	-20.2381	0.00183918	0.5	-35.9176	33.195	0.00287463	-33.195	0.00287463	2.35958e-16	-57.4925	
1.42	21.5701	0.00186793	-20.5701	0.00186793	0.5	-36.4926	33.195	0.00287463	-33.195	0.00287463	2.35958e-16	-57.4925	
1.43	21.902	0.00189668	-20.902	0.00189668	0.5	-37.0675	33.195	0.00287463	-33.195	0.00287463	2.35958e-16	-57.4925	
1.44	22.234	0.00192542	-21.234	0.00192542	0.5	-37.6424	33.195	0.00287463	-33.195	0.00287463	2.35958e-16	-57.4925	
1.45	22.5659	0.00195417	-21.5659	0.00195417	0.5	-38.2173	33.195	0.00287463	-33.195	0.00287463	2.35958e-16	-57.4925	
1.46	22.8979	0.00198291	-21.8979	0.00198291	0.5	-38.7923	33.195	0.00287462	-33.195	0.00287462	2.35958e-16	-57.4925	
1.47	23.2298	0.00201166	-22.2298	0.00201166	0.5	-39.3672	33.195	0.00287462	-33.195	0.00287462	2.35959e-16	-57.4925	
1.48	23.5618	0.00204041	-22.5618	0.00204041	0.5	-39.9421	33.195	0.00287462	-33.195	0.00287462	2.35959e-16	-57.4925	
1.49	23.8937	0.00206915	-22.8937	0.00206915	0.5	-40.517	33.195	0.00287462	-33.195	0.00287462	2.35959e-16	-57.4925	
1.5	24.2257	0.0020979	-23.2257	0.0020979	0.5	-41.092	33.195	0.00287462	-33.195	0.00287462	2.35959e-16	-57.4925	
1.51	24.5576	0.00212665	-23.5576	0.00212665	0.5	-41.6669	33.1949	0.00287462	-33.1949	0.00287462	2.35959e-16	-57.4925	
1.52	24.8896	0.00215539	-23.8896	0.00215539	0.5	-42.2418	33.1949	0.00287462	-33.1949	0.00287462	2.35959e-16	-57.4924	
1.53	25.2215	0.00218414	-24.2215	0.00218414	0.5	-42.8167	33.1949	0.00287462	-33.1949	0.00287462	2.35959e-16	-57.4924	
1.54	25.5535	0.00221288	-24.5535	0.00221288	0.5	-43.3917	33.1949	0.00287462	-33.1949	0.00287462	2.3596e-16	-57.4924	
1.55	25.8854	0.00224163	-24.8854	0.00224163	0.5	-43.9666	33.1949	0.00287462	-33.1949	0.00287462	2.3596e-16	-57.4924	
1.56	26.2174	0.00227038	-25.2174	0.00227038	0.5	-44.5415	33.1949	0.00287462	-33.1949	0.00287462	2.3596e-16	-57.4924	
1.57	26.5493	0.00229912	-25.5493	0.00229912	0.5	-45.1164	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.58	26.8813	0.00232787	-25.8813	0.00232787	0.5	-45.6914	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.59	27.2132	0.00235662	-26.2132	0.00235662	0.5	-46.2663	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.6	27.5452	0.00238536	-26.5452	0.00238536	0.5	-46.8412	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.61	27.8771	0.00241411	-26.8771	0.00241411	0.5	-47.4161	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.62	28.2091	0.00244285	-27.2091	0.00244285	0.5	-47.9911	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.63	28.541	0.0024716	-27.541	0.0024716	0.5	-48.566	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.64	28.873	0.00250035	-27.873	0.00250035	0.5	-49.1409	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.65	29.2049	0.00252909	-28.2049	0.00252909	0.5	-49.7158	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.66	29.5369	0.00255784	-28.5369	0.00255784	0.5	-50.2907	33.1949	0.00287462	-33.1949	0.00287462	2.35961e-16	-57.4924	
1.67	29.8688	0.00258658	-28.8688	0.00258658	0.5	-50.8657	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4924	
1.68	30.2008	0.00261533	-29.2008	0.00261533	0.5	-51.4406	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4924	
1.69	30.5327	0.00264408	-29.5327	0.00264408	0.5	-52.0155	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.7	30.8647	0.00267282	-29.8647	0.00267282	0.5	-52.5904	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.71	31.1966	0.00270157	-30.1966	0.00270157	0.5	-53.1654	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.72	31.5286	0.00273032	-30.5286	0.00273032	0.5	-53.7403	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.73	31.8605	0.00275906	-30.8605	0.00275906	0.5	-54.3152	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.74	32.1924	0.00278781	-31.1924	0.00278781	0.5	-54.8901	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.75	32.5244	0.00281655	-31.5244	0.00281655	0.5	-55.4651	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.76	32.8563	0.0028453	-31.8563	0.0028453	0.5	-56.04	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.77	33.1883	0.00287405	-32.1883	0.00287405	0.5	-56.6149	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.78	33.5202	0.00290279	-32.5202	0.00290279	0.5	-57.1898	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
1.79	33.8522	0.00293154	-32.8522	0.00293154	0.5	-57.7647	33.1949	0.00287462	-33.1949	0.00287462	2.35962e-16	-57.4923	
